Crop_Type,Fertilizer_Type,Nitrogen_kg_ha,Irrigation_Method,Irrigation_Water_mm,Avg_Temperature_C,Rainfall_mm,Humidity_%,CO2_kg_ha,CH4_kg_ha,N2O_kg_ha,Total_GHG_kgCO2e,Scenario_Type,Intervention_Type
Rice,Synthetic,194.638382841996,Sprinkler,767.4756503659702,32.05546771220122,387.361257067333,49.16334700559981,652.8110720547423,2.4216523054996824,2.224188991922115,1376.1606992850247,Counterfactual,Reduced_Input
Rice,Synthetic,176.41943794499994,Sprinkler,759.3505918937473,31.525516760147383,387.361257067333,49.16334700559981,647.7404675093801,2.7982260620803547,2.1129388351181864,1347.3518919266085,Counterfactual,Reduced_Input
Rice,Synthetic,147.57627836483735,Sprinkler,726.6672947895704,31.461974339394033,387.361257067333,49.16334700559981,619.7515767393662,2.547648173079569,1.9264524283550677,1257.5256047161656,Counterfactual,Reduced_Input
Maize,Synthetic,174.855692234455,Rainfed,492.9575882011377,13.194908821385624,495.8769186283413,89.29431270981283,416.2797013149441,2.560927057719702,2.374502388375376,1187.9045894937988,Baseline,None
Maize,Synthetic,135.8262049793531,Rainfed,355.2201660399365,14.406195548506709,495.8769186283413,89.29431270981283,301.1280178158049,2.042606869266846,1.3428465865863881,752.3614723502197,Counterfactual,Reduced_Input
Maize,Synthetic,155.67470093250762,Rainfed,367.5875534954059,14.706359032913092,495.8769186283413,89.29431270981283,312.8941094698289,1.5425200081391397,1.4225898836768285,775.3888950090022,Counterfactual,Reduced_Input
Maize,Synthetic,113.41841291771287,Rainfed,404.6053342551957,14.927743518643975,495.8769186283413,89.29431270981283,340.19214720737403,1.7065105799514615,1.9108420285702326,952.2858362200899,Counterfactual,Reduced_Input
Wheat,Organic,296.95571747863585,Rainfed,802.3963171099847,15.002692885681867,410.6701125722407,77.76023140269402,668.5721481457854,4.7483422454152855,3.3492641128454235,1785.3614099091037,Baseline,None
Wheat,Organic,258.25017924194566,Rainfed,638.3426424114647,16.902661969248197,410.6701125722407,77.76023140269402,533.4430122662158,3.6993317870074987,3.209258503751632,1582.2853410593898,Counterfactual,Reduced_Input
Wheat,Organic,211.10611371680318,Rainfed,715.8786455049288,16.56635533808509,410.6701125722407,77.76023140269402,595.1317575804364,3.2436979977783964,2.202309548921524,1332.5124531035103,Counterfactual,Reduced_Input
Wheat,Organic,227.74558216642882,Rainfed,582.8104230828343,16.88078143897043,410.6701125722407,77.76023140269402,480.75611453418406,3.7387004531712904,2.961495511655524,1456.7492883368125,Counterfactual,Reduced_Input
Soybean,Organic,249.58519195530243,Drip,382.2766881652202,30.095453255096338,1183.5623625327507,68.27635495983873,337.34496372740676,3.141027738000063,3.8200930475954444,1554.2583853608508,Baseline,None
Soybean,Organic,163.73682880005344,Drip,307.01345252473266,31.131301016528642,1183.5623625327507,68.27635495983873,281.2794678271651,2.1584421887858913,1.8728900595171603,893.3617602829262,Counterfactual,Reduced_Input
Soybean,Organic,207.74055376269152,Drip,284.5026417543134,31.607440011437124,1183.5623625327507,68.27635495983873,260.75951111554855,2.449665218630535,3.2262216856097057,1283.4152038930042,Counterfactual,Reduced_Input
Soybean,Organic,181.77857586215916,Drip,344.0473199868875,31.531659016261845,1183.5623625327507,68.27635495983873,312.72820973207405,2.1861307024847747,1.9292673971984837,942.3031616593416,Counterfactual,Reduced_Input
Rice,Mixed,160.40083810866162,Flood,831.1712980866596,27.530654281877645,843.6677871067662,73.47067260901053,696.4702286736394,15.0,1.1016484943755718,1399.76147999756,Baseline,None
Rice,Mixed,96.53001419388863,Flood,662.3069223750915,28.96116236612198,843.6677871067662,73.47067260901053,567.3854436620736,11.277338132403825,0.8507592128123243,1102.8451423902418,Counterfactual,Reduced_Input
Rice,Mixed,123.87307778064756,Flood,683.61259296452,29.275482276584587,843.6677871067662,73.47067260901053,584.9811272775389,11.47427554752886,1.8667946304432146,1428.1428158378385,Counterfactual,Reduced_Input
Rice,Mixed,139.19682543630998,Flood,618.8705708302568,29.25087499638364,843.6677871067662,73.47067260901053,524.6218362515112,11.28414122357857,1.5661411733058432,1273.435436486117,Counterfactual,Reduced_Input
Wheat,Organic,64.26857865306219,Sprinkler,760.3104034318238,12.730522982656508,1344.5089714231385,86.8195641773636,619.4663412471076,3.6853225258162303,1.674861116980361,1210.708017252661,Baseline,None
Wheat,Organic,44.65764572440286,Sprinkler,581.1921976504833,14.427251377918944,1344.5089714231385,86.8195641773636,485.85766382740314,2.694344427584124,0.6292276483042437,740.7261137116709,Counterfactual,Reduced_Input
Wheat,Organic,38.72251725280944,Sprinkler,668.0799799774464,14.060006782613392,1344.5089714231385,86.8195641773636,554.3421903538294,2.3267517416886516,0.7820553603008475,845.5634812656982,Counterfactual,Reduced_Input
Wheat,Organic,39.28147010857133,Sprinkler,586.7920260979887,14.228055531288954,1344.5089714231385,86.8195641773636,487.58746660241536,2.2450577622190404,-0.13702837143667151,502.8794559697632,Counterfactual,Reduced_Input
Sugarcane,Mixed,201.06248012508718,Sprinkler,270.6892196065985,21.198632110048337,1077.3069533213188,77.4858218133506,233.52157070424153,4.0672746498215115,2.337730569532311,1031.8471466704082,Baseline,None
Sugarcane,Mixed,155.01402029532704,Sprinkler,216.2258115415134,22.924709523805635,1077.3069533213188,77.4858218133506,200.01993782964888,3.0400641796001766,2.133222203625897,911.7217590001706,Counterfactual,Reduced_Input
Sugarcane,Mixed,166.0497602849656,Sprinkler,235.0773570912247,23.175883945151007,1077.3069533213188,77.4858218133506,215.71425376491672,2.9327674210605643,1.459517494359501,723.9696526105621,Counterfactual,Reduced_Input
Sugarcane,Mixed,134.9562650835671,Sprinkler,242.7666311189232,22.731443273715524,1077.3069533213188,77.4858218133506,222.80618573269558,3.0749239780784596,1.8307118171208834,845.2314066866804,Counterfactual,Reduced_Input
Sugarcane,Mixed,117.53709057960292,Sprinkler,543.5952171861807,19.4534412332204,597.4371350127495,52.658728906322665,467.3652496582279,4.843263946391952,1.9520084668110833,1170.1453714277295,Baseline,None
Sugarcane,Mixed,82.8219742024629,Sprinkler,472.03995749713084,20.504844127948683,597.4371350127495,52.658728906322665,407.9030357217293,3.6926844227845366,1.396238603036331,916.2992499961694,Counterfactual,Reduced_Input
Sugarcane,Mixed,88.4180814064112,Sprinkler,455.361603132952,20.516738211180414,597.4371350127495,52.658728906322665,391.4106237786602,3.503946037961887,0.9173389930318926,752.3762946512113,Counterfactual,Reduced_Input
Sugarcane,Mixed,94.18986456667282,Sprinkler,409.879483730115,20.7155562195114,597.4371350127495,52.658728906322665,351.86378681874817,3.7296843579420154,0.6784093861451879,647.2718928385646,Counterfactual,Reduced_Input
Soybean,Synthetic,85.21489620509274,Sprinkler,308.2898248105956,26.859408483188737,1490.3723681538843,89.99271425983318,277.9642851217284,2.6120958926696054,0.8135459250008857,585.7033680887325,Baseline,None
Soybean,Synthetic,64.54810185782583,Sprinkler,255.95847316205663,28.203356496995696,1490.3723681538843,89.99271425983318,236.75178186275332,1.8416166633498952,0.9978489039026742,580.1511718094976,Counterfactual,Reduced_Input
Soybean,Synthetic,75.10996803083876,Sprinkler,235.2777478893668,28.193868303607534,1490.3723681538843,89.99271425983318,220.52008295229962,1.6859659168662553,0.5134309249391926,415.6716465058354,Counterfactual,Reduced_Input
Soybean,Synthetic,70.10316694643487,Sprinkler,257.48746457273836,27.9528262262196,1490.3723681538843,89.99271425983318,238.18944150616028,1.590874745607176,0.9995022938361426,575.8129937095102,Counterfactual,Reduced_Input
Soybean,Organic,205.87897292098188,Drip,904.6433348254877,27.55215126865847,368.9679384489116,57.44370661299206,754.8051818737906,2.1608262944123244,2.5471344220587673,1567.8718970076113,Baseline,None
Soybean,Organic,146.80719938706352,Drip,679.3689131131778,28.729778466639225,368.9679384489116,57.44370661299206,574.6965278308878,1.5620531087788274,1.669395698220167,1111.2277736199683,Counterfactual,Reduced_Input
Soybean,Organic,127.84165053347358,Drip,683.6441827352068,28.731567372795396,368.9679384489116,57.44370661299206,579.7391511216916,1.5559929162533561,1.2854864708704263,1001.7139423474126,Counterfactual,Reduced_Input
Soybean,Organic,139.37564713293597,Drip,730.6808572989506,28.91816738209159,368.9679384489116,57.44370661299206,618.3757963406833,1.3518523067769068,1.241945948544748,1022.2719966764408,Counterfactual,Reduced_Input
Rice,Synthetic,277.69597372455934,Drip,465.6989315496926,24.454897699118643,599.563966726598,65.36745446575662,399.6867102153848,1.260502125025114,3.8783464984242144,1586.9465198714283,Baseline,None
Rice,Synthetic,234.2784127656318,Drip,359.15138203416365,25.73365611250649,599.563966726598,65.36745446575662,321.90015192763883,0.7721050616902272,2.7828091849350916,1170.4799155805517,Counterfactual,Reduced_Input
Rice,Synthetic,182.34629348538283,Drip,365.6885939185968,26.42345178749971,599.563966726598,65.36745446575662,322.4861634385322,0.9592180326317999,2.6770091026221086,1144.2153268357156,Counterfactual,Reduced_Input
Rice,Synthetic,189.12122770998673,Drip,406.2977826233526,26.258161355195288,599.563966726598,65.36745446575662,354.8876399363764,0.7982613199815779,2.3919213678766886,1087.636740563169,Counterfactual,Reduced_Input
Sugarcane,Organic,203.57077132811062,Sprinkler,463.7682251662324,12.233726162554944,993.729637734003,69.31147650521959,392.33332565374974,4.980206687583083,2.502252463713447,1262.5097270299339,Baseline,None
Sugarcane,Organic,179.5819430327957,Sprinkler,405.6123172844106,13.807204292148636,993.729637734003,69.31147650521959,340.3408534270202,3.197183237882411,2.658266248109314,1212.433776310656,Counterfactual,Reduced_Input
Sugarcane,Organic,149.44315402745409,Sprinkler,333.2457935126272,13.624769554929,993.729637734003,69.31147650521959,283.8675674126733,3.8783799537352563,1.775725852950185,909.9933704352097,Counterfactual,Reduced_Input
Sugarcane,Organic,180.09905997561583,Sprinkler,414.33215158600973,13.670288827994598,993.729637734003,69.31147650521959,341.50852468582593,3.783592643681764,2.346842829609708,1135.457504001563,Counterfactual,Reduced_Input
Maize,Synthetic,198.09592872510672,Drip,781.8023696602789,31.704700550127555,611.1072076081598,68.8561244946972,664.6486331566211,3.3036645687422235,2.4690692008107975,1483.0228692167943,Baseline,None
Maize,Synthetic,163.86050233293543,Drip,570.819055380333,32.971509467533856,611.1072076081598,68.8561244946972,501.93328646595154,2.151174584978397,2.1800845850806656,1205.3778574444498,Counterfactual,Reduced_Input
Maize,Synthetic,121.908796184244,Drip,685.3147715335994,32.746513591762735,611.1072076081598,68.8561244946972,586.9098094171093,2.457442365977519,1.4694081947560875,1086.2295106038614,Counterfactual,Reduced_Input
Maize,Synthetic,121.92904438997063,Drip,562.917885544525,32.92158464762219,611.1072076081598,68.8561244946972,489.090448025584,2.306028492437011,1.5165484707296482,998.6726046139445,Counterfactual,Reduced_Input
Sugarcane,Synthetic,297.68035272369593,Rainfed,842.0361408251258,21.034969171701853,995.3791440584107,42.19236038353748,704.4745350991154,1.5806943315261424,2.800321684156655,1578.4877552659523,Baseline,None
Sugarcane,Synthetic,224.39668167389337,Rainfed,742.0244918544346,22.70628187841638,995.3791440584107,42.19236038353748,616.679444437861,1.160059204776116,3.11354153526157,1573.5163020652117,Counterfactual,Reduced_Input
Sugarcane,Synthetic,196.21934410563512,Rainfed,691.7263092652067,22.13995374169446,995.3791440584107,42.19236038353748,580.4682749117324,1.096285048674239,2.512286538482598,1356.5367895964027,Counterfactual,Reduced_Input
Sugarcane,Synthetic,258.5748959288992,Rainfed,684.4906750378744,22.81126989735709,995.3791440584107,42.19236038353748,571.5451169067413,1.1533776023646363,3.310251226390864,1586.8344224303346,Counterfactual,Reduced_Input
Soybean,Mixed,238.61670908943933,Flood,524.2794680794243,21.268567871877178,1002.7435018898304,67.49058166717997,447.5236040751506,3.114986624875654,2.5649977111538123,1289.7675876208782,Baseline,None
Soybean,Mixed,177.39848957366968,Flood,398.7891130590828,22.708371263058414,1002.7435018898304,67.49058166717997,340.112508543888,1.9540857560699163,2.087633798752462,1011.0795244738696,Counterfactual,Reduced_Input
Soybean,Mixed,187.07861932809047,Flood,455.8280256876903,23.21835555723935,1002.7435018898304,67.49058166717997,392.0944906397494,1.8887657108760616,2.511101558401339,1187.62189781525,Counterfactual,Reduced_Input
Soybean,Mixed,198.9590962296314,Flood,417.8615341265403,23.24786736028781,1002.7435018898304,67.49058166717997,361.566311039816,2.2542984949322813,2.2722211783695037,1095.0456845672352,Counterfactual,Reduced_Input
Maize,Synthetic,206.2894380280644,Drip,269.35129884194356,31.31724809166553,883.5097810526323,88.03956124205004,255.53847859968548,4.619307759530999,2.7585998312998488,1193.0839223153152,Baseline,None
Maize,Synthetic,153.38575328339354,Drip,236.30319274284034,32.765984888885455,883.5097810526323,88.03956124205004,231.8098571916325,3.646561806016056,2.8725838052029444,1179.0038762925114,Counterfactual,Reduced_Input
Maize,Synthetic,172.70051603528063,Drip,209.64964454554516,32.75656840344681,883.5097810526323,88.03956124205004,201.18328375998865,3.587932269261687,2.4186876783726174,1011.6505186465708,Counterfactual,Reduced_Input
Maize,Synthetic,176.98792824353495,Drip,221.17761377474875,32.90422107518378,883.5097810526323,88.03956124205004,221.72401578845634,3.0391528371560494,1.9488500299085203,878.4601456300966,Counterfactual,Reduced_Input
Wheat,Mixed,238.0699758053031,Rainfed,1190.2512773485314,11.011296578855783,858.1270707775175,78.65426828312249,964.918020428973,3.7132400841954922,3.4918448355023637,2098.318783513565,Baseline,None
Wheat,Mixed,187.32531557744525,Rainfed,836.4735031577628,12.392233957157556,858.1270707775175,78.65426828312249,682.6094589832113,2.7659437241557594,2.361390783774062,1455.452505651776,Counterfactual,Reduced_Input
Wheat,Mixed,153.42055388447227,Rainfed,849.6145229165284,12.565064442593005,858.1270707775175,78.65426828312249,694.2679580474904,2.586270047120478,2.1778751210111613,1407.9314952868285,Counterfactual,Reduced_Input
Wheat,Mixed,158.56898265122913,Rainfed,834.0858390654633,12.835994962766227,858.1270707775175,78.65426828312249,684.2771146986017,2.5856619055372696,1.8295116020545632,1294.1131197492932,Counterfactual,Reduced_Input
Maize,Organic,135.76600585119795,Flood,541.9784824035635,29.05666651844122,1279.6477800738178,73.3826236946104,468.4614056904907,3.5268732600933195,2.0549995377811516,1169.0230994516069,Baseline,None
Maize,Organic,102.61237315604218,Flood,380.2870585243367,30.664004227905767,1279.6477800738178,73.3826236946104,339.87484146744754,2.455607189923886,0.8138243173267341,643.7846677789115,Counterfactual,Reduced_Input
Maize,Organic,117.33050216565505,Flood,421.1399009388114,30.103496660653672,1279.6477800738178,73.3826236946104,376.0622607482718,2.1324371439635423,1.6947162179054716,934.3986222831909,Counterfactual,Reduced_Input
Maize,Organic,92.49425765734514,Flood,470.77154972882533,31.025660069333984,1279.6477800738178,73.3826236946104,416.2685167279262,2.512693573380541,0.9959368743456631,775.8750446174474,Counterfactual,Reduced_Input
Maize,Mixed,159.13001102654812,Sprinkler,363.33663539197653,25.217418901790325,785.8037664521005,43.298167503703304,324.22480260938596,2.1007819900850966,1.7817318071758306,907.7004308999109,Baseline,None
Maize,Mixed,111.18770292588948,Sprinkler,318.37576604650957,27.128283804506925,785.8037664521005,43.298167503703304,290.92590866864504,1.3781039126451238,1.344315968139814,725.9846649904378,Counterfactual,Reduced_Input
Maize,Mixed,115.3523925286391,Sprinkler,322.63293967650816,26.571678333421588,785.8037664521005,43.298167503703304,287.7066644931888,1.4987944711600774,1.490957064040601,769.4817313562897,Counterfactual,Reduced_Input
Maize,Mixed,111.81054862382229,Sprinkler,257.41761811888034,26.914241294717918,785.8037664521005,43.298167503703304,241.08025239539452,1.599989805743337,1.1584121300447572,626.2868122923156,Counterfactual,Reduced_Input
Wheat,Organic,165.98447331218532,Rainfed,930.786039000262,23.153090524203453,984.00501598466,70.37099518396768,766.3021790227261,1.6630860121309161,2.0457882713317868,1417.5242341828716,Baseline,None
Wheat,Organic,131.04127176677054,Rainfed,673.9590100787436,24.16438464998744,984.00501598466,70.37099518396768,569.7626479305097,1.1068480852684277,1.5438386843438217,1057.4977779966794,Counterfactual,Reduced_Input
Wheat,Organic,145.82428639712927,Rainfed,832.1021930511475,25.113497790012026,984.00501598466,70.37099518396768,702.0315860284047,1.2912936027344937,1.7629698894055081,1259.6789531396084,Counterfactual,Reduced_Input
Wheat,Organic,122.79314971772963,Rainfed,787.2231357064289,25.08486055183502,984.00501598466,70.37099518396768,657.088031787895,1.2283123164360226,1.3758320017573766,1097.7937762224938,Counterfactual,Reduced_Input
Soybean,Synthetic,202.07300011891382,Flood,535.0889872004518,28.758402892533628,1130.855221836703,52.67036427952234,468.4534399298736,2.063461517457725,2.0924289326030183,1143.5837997820163,Baseline,None
Soybean,Synthetic,123.40520894355845,Flood,455.99988136778234,30.28842655226249,1130.855221836703,52.67036427952234,401.643680014088,1.3875159891009237,1.0535456086050643,750.2881711059201,Counterfactual,Reduced_Input
Soybean,Synthetic,140.33789474232935,Flood,476.31370860495457,30.112840195306365,1130.855221836703,52.67036427952234,415.63286872523054,1.4571268978861351,1.4875653811602239,895.3555247581306,Counterfactual,Reduced_Input
Soybean,Synthetic,128.62921473937595,Flood,377.41969074347446,30.292013674303135,1130.855221836703,52.67036427952234,342.33360519775476,1.418280285520382,1.0135066040796883,679.8155803515115,Counterfactual,Reduced_Input
Maize,Mixed,80.68117533026913,Rainfed,844.4922862943762,26.99298624009736,1238.512054814637,55.19034021283436,710.4541181010756,2.7235634769378456,2.0971124549444715,1403.482716597974,Baseline,None
Maize,Mixed,67.86609315567412,Rainfed,675.747127109333,28.36065782195015,1238.512054814637,55.19034021283436,572.271238790497,1.7002721090702761,1.1314174850036895,951.9404520483533,Counterfactual,Reduced_Input
Maize,Mixed,56.498222122385975,Rainfed,730.163528941316,28.554264766158433,1238.512054814637,55.19034021283436,618.9663187580841,1.6565192107607896,0.8064392399420114,900.6981925298232,Counterfactual,Reduced_Input
Maize,Mixed,60.11256683894591,Rainfed,594.1784013366508,28.527791077795992,1238.512054814637,55.19034021283436,510.8239242210399,2.0721210851202985,0.9087594994439798,833.4372821833533,Counterfactual,Reduced_Input
Wheat,Organic,146.79240516570542,Sprinkler,462.6419976493827,11.587478804750011,1114.9333926382797,67.73699515140889,383.5432459675147,4.19304823296229,2.5559080182734006,1250.0300412370452,Baseline,None
Wheat,Organic,105.77613427057234,Sprinkler,337.1512969753982,12.962937234558991,1114.9333926382797,67.73699515140889,289.56084315066204,3.322323067982856,0.904628197462912,642.1981226941812,Counterfactual,Reduced_Input
Wheat,Organic,95.4985477961583,Sprinkler,415.95124580479455,12.715175404661991,1114.9333926382797,67.73699515140889,348.8733946376782,3.253834635564658,0.6231238265149336,615.9101608282449,Counterfactual,Reduced_Input
Wheat,Organic,125.63690862534787,Sprinkler,404.1811369697944,12.753823025154443,1114.9333926382797,67.73699515140889,338.1824796132287,2.820988146409452,1.9277446756520884,983.1750966177874,Counterfactual,Reduced_Input
Maize,Mixed,170.46310873091326,Flood,604.0365995864274,24.194565437764204,425.91362137743374,74.57436057893153,506.4916416219938,3.127760672923385,2.041462214898331,1193.041398484781,Baseline,None
Maize,Mixed,110.41513141981382,Flood,444.5740267710168,25.26082968944433,425.91362137743374,74.57436057893153,388.6855433707043,2.366039895332881,1.2350977518189559,815.8956707960751,Counterfactual,Reduced_Input
Maize,Mixed,104.22635786258643,Flood,464.7280747683672,25.314731300991,425.91362137743374,74.57436057893153,400.20772701878417,2.2000958604292533,1.3037593088140462,843.7303975561013,Counterfactual,Reduced_Input
Maize,Mixed,124.95334892629432,Flood,445.88215115646244,25.3768275129421,425.91362137743374,74.57436057893153,387.3289947578968,2.3894996713294874,1.3660638242988643,854.1535061821955,Counterfactual,Reduced_Input
Wheat,Organic,173.39646618331227,Sprinkler,569.3823618513957,16.967626978607704,362.1992847040488,65.93668596961638,485.5730506215611,1.4492085875820861,1.912147610717288,1091.623253304865,Baseline,None
Wheat,Organic,111.95866957359961,Sprinkler,439.7575438859601,18.66035303829617,362.1992847040488,65.93668596961638,377.12274502672943,1.013537755205707,1.6661146702601555,898.9633606443984,Counterfactual,Reduced_Input
Wheat,Organic,149.00859273506853,Sprinkler,425.2363580938135,18.834726822274295,362.1992847040488,65.93668596961638,368.2981812660778,1.096417206883858,1.4204501431293353,819.002754090716,Counterfactual,Reduced_Input
Wheat,Organic,139.9556390474474,Sprinkler,458.4442991120988,18.65992851846727,362.1992847040488,65.93668596961638,386.8849417850177,0.8934717577488105,1.3317313145951968,806.0776674781066,Counterfactual,Reduced_Input
Sugarcane,Synthetic,202.96051859340832,Rainfed,496.4578675302305,23.141116091444424,1013.979791013394,79.3560100675846,422.3363246606928,1.7927021089648942,1.8013453545507274,1003.9547930409319,Baseline,None
Sugarcane,Synthetic,156.0863571907493,Rainfed,418.1885165265063,24.492545297738776,1013.979791013394,79.3560100675846,368.79182926443787,1.1547182936034648,2.246368110972239,1067.0774836742517,Counterfactual,Reduced_Input
Sugarcane,Synthetic,174.34462385674234,Rainfed,347.9268143007729,24.891136942961694,1013.979791013394,79.3560100675846,308.60114599544033,1.117447848929058,1.6422440815908015,825.9260785327256,Counterfactual,Reduced_Input
Sugarcane,Synthetic,136.0219623335755,Rainfed,354.19307196289816,24.82957268748988,1013.979791013394,79.3560100675846,310.13020988879356,1.3746880906559835,1.9867034681643687,936.535045668175,Counterfactual,Reduced_Input
Soybean,Organic,143.56772480349025,Drip,222.61141312060965,27.387163043140983,514.8812524325075,82.71881489192245,211.97566532750938,4.633791163857086,1.7125864100979902,838.1711946331376,Baseline,None
Soybean,Organic,112.87733613800529,Drip,169.60401144549243,29.175323658945395,514.8812524325075,82.71881489192245,166.56241973106083,3.3048448425350534,1.4818861089217426,690.7856012531164,Counterfactual,Reduced_Input
Soybean,Organic,122.43120429951938,Drip,170.57223888826053,28.446979131713295,514.8812524325075,82.71881489192245,169.74607555415912,3.274283613068547,1.9595073997933916,835.5363710193035,Counterfactual,Reduced_Input
Soybean,Organic,106.73641612835276,Drip,157.95186059831352,28.69440402321856,514.8812524325075,82.71881489192245,164.09022723458216,2.998028950569657,1.1756666800045485,589.389621640179,Counterfactual,Reduced_Input
Rice,Mixed,150.701098570275,Sprinkler,206.14253720408152,17.77768696049664,1353.8578654375744,64.17591016092015,189.2463291767204,3.8578788485982343,1.8901366574336322,848.9540243068986,Baseline,None
Rice,Mixed,106.19676591892977,Sprinkler,172.85510037409492,19.275505566108794,1353.8578654375744,64.17591016092015,160.0084694685839,2.663109894571516,1.2313161469578324,593.5184286263059,Counterfactual,Reduced_Input
Rice,Mixed,100.90192812159876,Sprinkler,150.7894480077464,19.237836457365965,1353.8578654375744,64.17591016092015,144.60917332699614,2.696960393617823,1.3111038497074563,602.7421303802637,Counterfactual,Reduced_Input
Rice,Mixed,91.52710594326238,Sprinkler,157.8958479642863,19.735718854135005,1353.8578654375744,64.17591016092015,149.99308084453085,2.8141001449382057,0.43625452279325794,350.34943226037683,Counterfactual,Reduced_Input
Sugarcane,Mixed,264.83083413955353,Flood,847.845333931629,14.923935216102073,699.2158157526718,56.78011457913766,698.5476140466826,2.147571469357028,3.1569029064442993,1692.9939669010096,Baseline,None
Sugarcane,Mixed,220.35624664205685,Flood,658.5311336334119,16.353999641684677,699.2158157526718,56.78011457913766,549.7966204883152,1.6611157595882367,2.0929972231340903,1215.03768697198,Counterfactual,Reduced_Input
Sugarcane,Mixed,198.02685772821275,Flood,652.424576459688,15.972435547486182,699.2158157526718,56.78011457913766,544.4271631178154,1.6004323081233378,2.8652035650750216,1438.2686332132553,Counterfactual,Reduced_Input
Sugarcane,Mixed,173.38354215315155,Flood,664.7534322326236,16.62377779680908,699.2158157526718,56.78011457913766,550.2046251539003,1.4943203084550027,2.5360707693739175,1343.3117221387029,Counterfactual,Reduced_Input
Rice,Synthetic,162.57653565024572,Sprinkler,702.2982708881615,15.240995443114034,588.7804148988671,87.83860165696554,578.2916029367834,1.582979214897052,2.0874233446704693,1239.9182400210095,Baseline,None
Rice,Synthetic,134.92206999851095,Sprinkler,510.1000689146849,17.22502013825729,588.7804148988671,87.83860165696554,431.3931794504287,1.0382176340140181,1.5911149709394399,931.5008816407322,Counterfactual,Reduced_Input
Rice,Synthetic,99.74026794776327,Sprinkler,538.1164367624393,16.743256999107828,588.7804148988671,87.83860165696554,448.4404247752314,1.2004539835882706,0.9837867962323562,771.6202396421803,Counterfactual,Reduced_Input
Rice,Synthetic,115.7396433827535,Sprinkler,557.7814837924935,17.216575837572925,588.7804148988671,87.83860165696554,465.43260524306334,1.1629395033719916,1.3104459171391376,885.0189761348262,Counterfactual,Reduced_Input
Sugarcane,Organic,287.7904862819406,Flood,1157.53584229725,27.553417749735864,680.2066978816622,66.81652739274472,969.1982364853736,2.043736365355583,3.31399780069369,2007.862990225983,Baseline,None
Sugarcane,Organic,245.288579039159,Flood,1018.9419418979021,28.64755274608471,680.2066978816622,66.81652739274472,850.5819189686944,1.3406132413370009,3.4698335543814585,1918.107649207794,Counterfactual,Reduced_Input
Sugarcane,Organic,231.57499016146477,Flood,890.7479959374941,29.530125114843536,680.2066978816622,66.81652739274472,749.8638288663147,1.4742114489460947,2.977320298188889,1673.960563950256,Counterfactual,Reduced_Input
Sugarcane,Organic,255.8481739079455,Flood,958.7697785162862,28.82588454489216,680.2066978816622,66.81652739274472,800.8503274367291,1.327957387441535,3.185529215227913,1783.3369682606856,Counterfactual,Reduced_Input
Rice,Organic,66.96877377730189,Rainfed,611.3627086050207,13.52839503772812,1258.9318162746074,77.45569458183816,504.5721585396656,2.728053669535411,-0.06471365048061561,553.4888324348275,Baseline,None
Rice,Organic,45.058717266627056,Rainfed,489.3990342361578,14.623180837916692,1258.9318162746074,77.45569458183816,405.4656708464041,1.7092894815258584,0.7637887971373951,675.8069694314943,Counterfactual,Reduced_Input
Rice,Organic,53.70015963784288,Rainfed,492.7586064720026,15.006357325519852,1258.9318162746074,77.45569458183816,416.08027835575103,1.759289081518764,0.5155979275782983,613.710687812053,Counterfactual,Reduced_Input
Rice,Organic,56.85307782598907,Rainfed,461.325381448786,15.24282387354339,1258.9318162746074,77.45569458183816,390.32828846180195,1.909519299153845,0.1753304660396261,490.31474982045665,Counterfactual,Reduced_Input
Sugarcane,Organic,236.5898830297559,Drip,947.2781802406263,25.508261703525772,658.1507748263575,49.61747062209875,788.023330502709,3.5443859071968906,2.3041248888490244,1563.2621950596404,Baseline,None
Sugarcane,Organic,147.34774131686433,Drip,752.3497614969956,27.4927462283194,658.1507748263575,49.61747062209875,638.7346651671163,2.6231978793146773,1.959112280824999,1288.130071835833,Counterfactual,Reduced_Input
Sugarcane,Organic,152.39720992680034,Drip,801.6648327008922,27.016531894466564,658.1507748263575,49.61747062209875,674.9834321514943,2.7248121997239942,1.8942221281720415,1307.5819313398624,Counterfactual,Reduced_Input
Sugarcane,Organic,187.6438153130643,Drip,761.2300627351844,26.73684024895388,658.1507748263575,49.61747062209875,639.5468833575457,2.5264722472157435,2.200629094985576,1358.4961598436407,Counterfactual,Reduced_Input
Soybean,Organic,80.34652880349128,Flood,755.1406492364001,25.8628436163417,1241.5490509499093,42.93834292344427,633.989702309881,3.137610786545968,0.7342583684412368,931.2389657690187,Baseline,None
Soybean,Organic,66.33880094245356,Flood,665.7865187328439,27.322971728874048,1241.5490509499093,42.93834292344427,562.694255422194,2.010837480463892,0.4465855370489891,746.0476824743901,Counterfactual,Reduced_Input
Soybean,Organic,56.68925934216549,Flood,627.4812341365998,27.197421660463867,1241.5490509499093,42.93834292344427,530.9969136219427,2.007387097154923,0.5733629528512892,752.0437510004999,Counterfactual,Reduced_Input
Soybean,Organic,48.83963794230065,Flood,602.115389770139,27.416793218804024,1241.5490509499093,42.93834292344427,513.1992807853819,2.0209006682424757,0.251508341469618,638.67128324939,Counterfactual,Reduced_Input
